cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,level,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,result,retweets_count,sarcasm,sentiment,text,time,tweet_id,url,user_name
0,0,0,1,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,everyone at work is so stressed and i feel like i should be stressed but i'm definitely not,16-Feb-2017 (20:54:45.000000),832332412260642816,0,macjamesward
0,0,0,0,0,0,0,1,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,@NikCarmichael You are one of the loveliest people I know so I can only imagine the stress they must have caused for you to feel like that!,16-Feb-2017 (20:52:37.000000),832331874139660288,0,KrystleF
0,0,0,1,0,0,0,0,0,0,3,20,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,I'm not stressed about school rn but I feel like I should be stressed so I'm getting stressed out about not being stressed out 😰😅,16-Feb-2017 (20:50:23.000000),832331311234809856,0,valerie_sotelo
0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"But I'm so stressed out not having a contract, I feel paralyzed",16-Feb-2017 (20:50:18.000000),832331291039301632,0,_Gneisha
0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,3,1,1,1,0,1,4,0,0,0,3,0,0,0,0,1,"I usually tweet more when I'm stressed or sad 

It's nice to interact on here, weirdly makes me feel better",16-Feb-2017 (20:49:55.000000),832331195740483584,0,SllightlyOnFire
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,THIS IS HOW I FEEL EVERYTIME I TRY TO COLOR IN THOSE ADULT COLORING BOOKS THEY STRESS ME OUT https://t.co/0hjZ5njpbi,16-Feb-2017 (20:49:29.000000),832331083983253504,1,mcbridemc23
0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Me: My name's Bluuuurryface and I feel stressed out 🎤
Dad: That's not how it goes
Me: NOT 
THE POINT
SIR",16-Feb-2017 (20:49:02.000000),832330972372860928,0,bookycakes
0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,-1,0,-1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,-1,"My friend be calling me stressed.
_
Him: Bongza I spent R750 on this lady and now I was kissing her and I feel da... https://t.co/gmYOaSE4Kz",16-Feb-2017 (20:42:37.000000),832329356873781248,1,Bongzakhoza
0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,2,0,0,0,0,1,I haven't been drawing this much since before school started. Feels good to release my stress… https://t.co/0pzP43aVIb,16-Feb-2017 (20:41:28.000000),832329066996981760,1,The1nOnlyJasin
0,0,0,0,0,0,0,1,0,0,2,20,0,0,1,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,Uni does nothing but stress you out and make you feel stupid. I can't wait for the summer so I can be on holiday and relax 🤦🏽‍♀️💆🏽🙅🏽,16-Feb-2017 (20:41:10.000000),832328994330640384,0,LinsayMciloney
1,0,0,1,0,0,0,1,0,0,1,20,0,0,0,0,1,0,1,1,2,1,0,1,4,2,0,0,1,0,0,0,0,0,"@LisaEighteen hahaha! I get so stressed out if I'm unorganised! I feel like I'm all over the place, even a messy desk = stress 😩😩😩",16-Feb-2017 (20:36:23.000000),832327787855896576,0,nuggetstumpblog
0,0,0,1,0,0,0,0,0,0,1,20,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,"I'm going to have a #nintendoswitch in 10 work days after today. For some reason, I feel stressed about this. Maybe other things on my mind.",16-Feb-2017 (20:35:30.000000),832327567688466432,0,WordsHere
0,0,0,0,0,0,0,1,0,0,7,20,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,i don't have news alerts on my phone bc i feel like i would be bald due to stress,16-Feb-2017 (20:34:31.000000),832327319314370560,0,paytonstringer
0,0,0,0,0,0,0,1,0,0,0,20,0,0,1,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,"""Try to manage your stress; I feel like stress is beauty’s worst enemy.” 😌 🕉 #PasserbuysTips from Cassi Gibson… https://t.co/StpZMtDUJs",16-Feb-2017 (20:30:20.000000),832326266875437056,1,Passerbuys_
0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,3,1,1,1,0,1,3,0,0,0,3,0,0,0,0,1,"@NexusFolf I'm happy that you are starting to feel better. Stress always seems creep up on us. Stay awesome, Gale &lt;3",16-Feb-2017 (20:27:37.000000),832325581375148032,0,PatrickSnowyote
0,0,0,1,0,0,0,1,0,0,9,20,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,"Working out is my favorite form of stress relief, but as soon as i get stressed, i feel like i don't have time to work out.",16-Feb-2017 (20:25:25.000000),832325029761339392,0,emmajohn8
0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"pros: i could feel less stressed about being stressed
cons:",16-Feb-2017 (20:24:24.000000),832324772541313024,0,wenxincao
0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,-1,i feel sad? and stressed? and anxious?,16-Feb-2017 (20:21:18.000000),832323994556760064,0,bcamiIler
0,0,0,0,0,0,0,1,0,0,3,20,0,0,0,0,1,0,1,1,1,1,0,1,2,0,0,0,1,0,0,1,0,1,My stress level is so high that I don't feel it anymore 🙃,16-Feb-2017 (20:19:13.000000),832323470503636992,0,RainingRampage
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,0,-1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,"Trying not to stress, but I feel my levels rising slowly 😅",16-Feb-2017 (20:18:27.000000),832323275409805312,0,DarianStolte18
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,@beamiller I feel so stressed and sad,16-Feb-2017 (20:17:57.000000),832323148666302464,0,herondalessia
0,0,0,0,0,0,0,0,0,0,4446,20,0,0,1,-1,0,-1,0,1,0,0,0,0,0,0,3,0,0,1,0,1976,0,-1,i feel sad? and stressed? and anxious?,16-Feb-2017 (20:17:02.000000),832322919917195264,0,beamiller
0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,@Ralfmich I can feel the stress and the HYPE,16-Feb-2017 (20:11:51.000000),832321614100443136,0,LazyyNao
0,0,0,1,0,0,0,2,0,0,0,20,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,-1,@thekitparade Can the year stop now? Third year work and stress is awful. I feel sick thinking I am going to get a 2:2.,16-Feb-2017 (20:11:46.000000),832321594840199168,0,glaucousgull
0,0,0,0,0,0,1,0,0,1,6,20,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,1,it feels so nice to finally see her watching him walk away longingly now i just need her being stressed about his life being in danger,16-Feb-2017 (20:10:46.000000),832321341252583424,0,sonjustdont5
1,0,0,2,0,0,0,0,0,0,3,20,0,0,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,0,0,0,0,1,"Lol, I tried to record the process of a doodle I'm working on but I couldn't draw shit - I already feel watched by ppl and so - stressed xDD",16-Feb-2017 (20:10:06.000000),832321174080200704,0,_TheDarkSheep_
0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,-1,0,-1,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,-1,"Do you feel frustrated, stressed, and lost in your business? I made this for you. https://t.co/IppNWg1JVQ https://t.co/t8Yc6qyPVT",16-Feb-2017 (20:00:45.000000),832318820484313088,1,evolvewedbiz
0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,3,1,1,1,0,1,5,0,0,0,3,0,0,0,0,1,"One of my regulars made me feel better when I was stressed about bills-- He said ""We all fall behind sometimes, its normal, it gets better.""",16-Feb-2017 (19:59:01.000000),832318383970516992,0,GronkDreams87
0,0,0,0,0,0,0,0,0,1,1,19,0,0,1,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,I feel sad and stressed and Ada posted banyaro stuff so i'm gonna play a little for fun,16-Feb-2017 (19:56:04.000000),832317645160665088,0,shibashinya
0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,2,0,0,0,0,1,SO EXCITED BECAUSE THERES SO MUCH HAPPENING IN MY LIFE BUT I ALSO FEEL LIKE IM BEING ENGULFED IN FLAMES OF EMOTIONAL CONFUSION AND STRESS,16-Feb-2017 (19:50:37.000000),832316270066487296,0,WendywithaW
0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,-1,0,-1,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0,-1,"Is single parenting causing you to feel stressed all the time? Contact me, I can help! https://t.co/wbt7XOq402 RT",16-Feb-2017 (19:50:17.000000),832316185685422080,1,SherryGaba
0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,"@sankrant @taslimanasreen Yes, that is why I make sure to piss and spit of Pooja setup. Releases stress makes me feels good.",16-Feb-2017 (19:50:16.000000),832316183470759936,0,declan_p1
0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,I feel like I am less stressed and less depressed when I don't have to worry about a relationship.,16-Feb-2017 (19:42:43.000000),832314285028147200,0,ZeldaFan124
0,0,0,0,0,0,1,1,0,0,0,19,0,0,0,0,0,0,1,1,1,1,0,1,3,0,1,0,1,1,0,0,0,1,"I feel a lot better after the presser. I'm drinking to celebrate, not remotely from stress or fear of dying in a nuclear holocaust. You?",16-Feb-2017 (19:39:52.000000),832313567084847104,0,KristinaHNguyen
0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,-1,0,-1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-1,"Why is everyone up my ass when I'm tired, stressed, and in pain? Feels: https://t.co/R2vw7rrCVj",16-Feb-2017 (19:39:40.000000),832313516711407616,0,JWMCArtist
0,0,0,0,0,0,0,1,0,0,0,19,1,0,0,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,This is honestly how I feel from all this stress and anger and dread. #TrumpPressConference https://t.co/tUEDgALUZW,16-Feb-2017 (19:39:06.000000),832313373085806592,0,MeghanTraynor
0,0,0,0,0,0,0,1,0,0,1,19,0,0,1,-1,0,-1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,@ThatOneCabbit I can't ignore other cabbits :O but I also stress about contacting people cause I feel I bug them too much/inopportune times,16-Feb-2017 (19:38:41.000000),832313269662707712,0,kohakukatou
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,0,3,0,0,0,0,1,Feel so much more better and less stressed when I go to the gym 💆🏼,16-Feb-2017 (19:32:40.000000),832311754097045504,0,caseyperkins__
0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,2,1,1,1,0,1,4,0,0,0,2,0,0,0,0,1,We got a really good deal for a gastro dinner. Feels like being in Dowton Abbey. It's so fancy I feel stressed I wa… https://t.co/qtoIGGQgj3,16-Feb-2017 (19:31:29.000000),832311457803010048,1,winkysakurai
0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,I feel so sick to my stomach because of all this stress.,16-Feb-2017 (19:28:46.000000),832310772311093248,0,ChloieArnold
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,3,0,0,0,0,1,i'm stressed but i took a really hot bath and now i feel better and smell like candy and sea salt,16-Feb-2017 (19:26:39.000000),832310242276945920,0,ghostwhisker
0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,0,2,1,0,1,0,1,4,0,2,0,2,1,0,0,0,1,so I couldn't sleep bc stress frm exams lol?? n did like 80% of a mfm paper n now I feel so proud of myself n relaxed enough to sleep I hope,16-Feb-2017 (19:26:12.000000),832310126056927232,0,germyleow
1,0,0,1,0,0,0,0,0,0,7,19,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,I'm so stressed I have to hold my agenda to feel secure,16-Feb-2017 (19:25:43.000000),832310005898416128,0,HopkinsJesssica
0,0,0,0,0,0,0,0,0,1,1,19,0,0,2,-1,1,-1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,-1,My boyfriend gets more stressed with his co-workers than his actual work. I feel bad for him. 😪,16-Feb-2017 (19:21:48.000000),832309019272318976,0,jeannannaej
0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"@LexARebel_ school just has me stressed out. I had 2 quizzes, a presentations, &amp; exam all in one day. And I don't feel prepared 4 any of it",16-Feb-2017 (19:19:09.000000),832308354479439872,0,mssofancy
0,0,0,0,0,0,0,0,0,0,2,19,0,0,1,-1,1,-1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,-1,"When I'm stressed I feel like the world coming to a End. It be small stuff tho. People be like u ""Blessed"" Whatever Yo 😒😂😂",16-Feb-2017 (19:18:27.000000),832308176808706048,0,MsAlottaBootie
0,0,0,1,0,0,0,0,0,1,2,19,0,0,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,0,0,0,0,1,Anytime I'm stressed or upset I just start cleaning and it always makes me feel better,16-Feb-2017 (19:18:22.000000),832308153807147008,0,misstiffanyly
0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,-1,0,-1,1,1,0,0,0,0,4,1,0,0,1,0,0,0,0,-1,"@JasminMuj once again- I am REALLY sorry, rest of the planet, for the stress he is putting you under. As an 🇺🇸, GUESS HOW I FEEL!",16-Feb-2017 (19:18:18.000000),832308138820956160,0,JustScritching
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,1,1,1,0,1,2,2,0,0,2,0,0,0,0,1,Yes! I feel more people are going to look older than him people everyone is so stressed! https://t.co/4WXwaTLi77,16-Feb-2017 (19:17:25.000000),832307917223137280,1,sarahscohen_
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,How do I stop being so stressed that I feel like I'm dying?,16-Feb-2017 (19:13:57.000000),832307042220122112,0,president_wood
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,feel so stressed out i can't even eat.,16-Feb-2017 (19:13:47.000000),832307003963867136,0,princesssssg
0,0,0,0,0,0,0,1,0,1,1,19,0,0,2,-1,0,-1,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,-1,"While you catch them feels Ima sip on this drank, it's easing the pain... Got real shit to stress bout girl I ain't worried bout shit",16-Feb-2017 (19:07:26.000000),832305402113097728,0,ApRaider
0,0,0,0,0,0,0,1,0,0,1,19,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,If I could get rid of and not feel one emotion ever again it would be stress 😷😷😷,16-Feb-2017 (19:00:37.000000),832303688723087360,0,ThisisIntrovert
0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,-1,0,-1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,-1,"I want to reach out to someone but goddamn do I feel worthless 

And if I do reach out I'll just stress them out cuz I won't accept help",16-Feb-2017 (18:57:36.000000),832302929545539584,0,Modeling_Cloy
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,I feel sad and stressed but I can't stop watching dishonored 2 gameplay,16-Feb-2017 (18:54:56.000000),832302259228782592,0,Emerald_bot
0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,2,1,0,1,0,1,3,1,0,1,2,0,0,0,0,1,I love lists! They help me stay organized and feel less stressed. After my 22 Things To Do Before Your First Baby... https://t.co/JsTepBhp0w,16-Feb-2017 (18:50:59.000000),832301266101530624,1,storyoffive
0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,2,0,0,0,0,1,Sometimes when I'm stressed out at work I just go cry in the restroom and then I feel better lmao,16-Feb-2017 (18:45:14.000000),832299818122764288,0,GemmaaOrtegaaa
0,0,0,0,0,0,0,1,0,0,3,18,0,0,1,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,Guys are weird and stress me out but I wouldn't mind if one kissed me on a regular basis ya feel me,16-Feb-2017 (18:42:16.000000),832299070794452992,0,samiilynn
0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i feel so stressed,16-Feb-2017 (18:41:57.000000),832298992272805888,0,Markkisonfire
0,0,0,0,0,0,0,1,0,0,1,18,0,0,6,-1,0,-1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,-1,Don't know if it's due to the copious amounts of work-related stress but I've had such a bad week! I feel drained and unmotivated.,16-Feb-2017 (18:41:34.000000),832298896189644800,0,_AndrewC17
0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,I'm so stressed about school. I feel like I just suck at learning at this point 😭,16-Feb-2017 (18:39:14.000000),832298308353802240,0,beautybrittsims
0,0,0,0,0,0,0,1,0,0,1,18,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2,0,0,2,0,1,@ZahLebs @JustMeka_ I know exactly how that feels. No stress of phone calls or missing appointments with somebody. What a wonderful feeling,16-Feb-2017 (18:36:36.000000),832297643640492032,0,SoniMalle
0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,2,1,1,1,0,1,3,0,0,0,2,0,0,0,0,1,can't stress enough how AMAZING I feel after the hot flow yoga class I just took. thank you @ModoYoga 🔥🙏🏽,16-Feb-2017 (18:33:52.000000),832296957859262464,0,ismellsex2
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,3,1,1,1,0,1,3,1,0,0,3,0,0,0,0,1,@Inapr thank you! There's 98 ppl in the class so to be in the top 4 made me feel great since I'm constantly stressed 😩 lol,16-Feb-2017 (18:33:16.000000),832296803928268800,0,aly_kat21
0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,midterms are over for me but I feel soooo stressed out with all the work I have to do omg,16-Feb-2017 (18:30:14.000000),832296041877626880,0,iradadojasmine
0,1,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,2,0,0,0,0,1,"Yesterday went by so quick it feels like it was just today 
My daughter wants to play with her ball but I'm too stressed to play- slim shady",16-Feb-2017 (18:25:50.000000),832294935541936128,0,ccamp18
0,0,0,0,0,0,0,1,0,0,3,18,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,I feel like we're about 5-10 min away from Robert Durst-esque stress belches happening... #pressconference,16-Feb-2017 (18:25:35.000000),832294871704694784,0,malindamarkland
0,0,0,1,0,0,0,0,0,0,0,18,0,0,1,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,Works got me a little stressed. Feel like I'm doing the job of 3 people.,16-Feb-2017 (18:23:42.000000),832294397257646080,0,ZaackThomas
0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i skipped class to be productive so i dont feel stressed tomorrow at katsu https://t.co/7PDCXRDbeY,16-Feb-2017 (18:23:14.000000),832294279410307072,0,hikikoyan
0,0,0,0,0,0,0,1,0,0,1,18,0,0,0,0,0,0,1,1,0,1,0,1,4,0,0,0,1,0,0,0,0,1,"After sleeping on it, I feel better about the apartment. I think it was just stress and the lack of sunlight yesterday",16-Feb-2017 (18:21:32.000000),832293853944221696,0,BeardBoxGaming
0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,3,1,2,1,0,1,2,0,0,2,3,0,0,0,0,1,Y'all having anxiety and stress issues is not good. I definitely don't feel good right now....like I'm just laying here kinda just crying,16-Feb-2017 (18:21:24.000000),832293820385538048,0,kyunsbby
0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,I feel like stress is making me sick.,16-Feb-2017 (18:20:50.000000),832293676457947136,0,kittykatlyss
0,0,1,0,0,0,0,1,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,@Fetusberry I was vicariously living through you though because this is the stress I would feel if I DMed her,16-Feb-2017 (18:19:49.000000),832293421733666816,0,OgrePaladin
0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,2,1,0,1,0,1,3,0,0,0,2,0,0,0,0,1,"No but I feel like the universe is just like ""How can I fuck with Kristy today"" and just keeps handing me more assignments. #thanks #stress",16-Feb-2017 (18:17:55.000000),832292940902957056,0,Kristy_Lavoie
0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,1,0,1,1,1,1,0,1,3,0,0,0,1,0,0,1,0,1,Feel like revising makes me more stressed because it just shows how little I know😫😫,16-Feb-2017 (18:14:17.000000),832292027488419840,0,danijadee4
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"I feel so rubbish at the moment, so nervous and stressed over 1 thing.",16-Feb-2017 (18:10:44.000000),832291133241819136,0,jessicaaislinnb
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"I just feel like a cocktail of exhaustion, fatigue, irritability, tension, frustration, and stress.",16-Feb-2017 (18:09:18.000000),832290774079459328,0,JaMuzik
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,1,1,1,0,1,1,0,0,0,3,0,0,0,0,1,Honestly feel so great because of that rn like wow I'm so less stressed,16-Feb-2017 (18:02:21.000000),832289025121742848,0,Lightskinchina_
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,0,0,0,1,Lots an lots going on this week. I feel like I'm being pulled in so many directions. — feeling stressed,16-Feb-2017 (18:02:07.000000),832288965302575104,0,brandyrupa
0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,-1,0,-1,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,-1,@itsDannyJones how stressed are you? Because I feel like crying and it's not my house,16-Feb-2017 (18:00:42.000000),832288610489663488,0,C0C0JO
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,-1,0,-1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,-1,@Smallest_of_all I hope you feel less stressed now 😄,16-Feb-2017 (17:58:51.000000),832288142526967808,0,ludowhufc
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,2,0,0,0,0,1,i just did a whole load of food shopping from both lidl n tesco and i feel better less stressed but still anxious,16-Feb-2017 (17:58:45.000000),832288119118524416,0,aahqib
0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,1,0,2,1,1,1,0,1,1,0,0,0,2,0,0,0,0,1,Already spent most of my day crying because being a grown up sucks and I feel more stressed then blessed atm.🙃,16-Feb-2017 (17:50:54.000000),832286143341273088,0,Jaye_Tori
0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,The stress and excitement of beating the lunch rush in downtown Chicago is what I imagine someone's wedding day feels like.,16-Feb-2017 (17:45:48.000000),832284862463737856,0,mmmpah
0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,-1,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,"@sundarakarys i litro am so grateful for it u have no idea, if u'd feel less stressed giving it to me on sun then by all means do it x",16-Feb-2017 (17:40:05.000000),832283420688515072,0,melophobia_
0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,1,I don't often feel stressed but today I have. So rare but no one immune,16-Feb-2017 (17:39:46.000000),832283343978950656,0,thedrone_lass
0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"On that note, I can feel the stress creeping up my spine.",16-Feb-2017 (17:39:46.000000),832283341504315392,0,carlifoxx69
0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,"""Don't be stressed""
Thank u I feel better now",16-Feb-2017 (17:39:28.000000),832283267365756928,0,marleyyelaine
0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,"@RainalApage usually I listen to death grips or some sort of metal/hardcore, but it makes me feel too stressed",16-Feb-2017 (17:31:37.000000),832281290359570432,0,skyhook_
0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,"With my luck I probably caught a cold somehow. I hope not, but I feel like garbage. Maybe stress sick idk",16-Feb-2017 (17:28:16.000000),832280446780190720,0,kuwabaras_
0,0,0,1,0,0,0,0,0,0,11,17,0,0,0,0,0,0,3,1,1,1,0,1,4,0,0,0,3,0,0,0,0,1,So I've missed like 17 days of school and I'm stressed af. Please lmk if you've missed more your senior year to make me feel better lol.,16-Feb-2017 (17:25:23.000000),832279722763509760,0,pringle_hanna
0,0,0,0,0,0,0,0,0,1,3,17,0,0,0,0,0,0,3,1,2,1,0,1,2,2,0,0,3,0,0,0,0,1,This is astounding!  There are so many ways to manage stress.  I love to take a walk when I feel overwhelmed!… https://t.co/6A59A3Qjdt,16-Feb-2017 (17:24:25.000000),832279477950492672,1,amyteske
0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,"I just have to stress anybody who feels the same, don't lead people on. Discuss what I want and how u want it and if they don't 👍🏻, leave!",16-Feb-2017 (17:20:39.000000),832278531052859392,0,D0GFATH3R
0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,I feel bless not to stress all the time,16-Feb-2017 (17:17:13.000000),832277666128539648,0,MekaFBaby2
0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,1,1,2,1,0,1,3,0,0,0,1,0,0,0,0,1,"@jonprice361 sometimes it feels like I've released some stress which is good for me, but seems negative for the world.",16-Feb-2017 (17:14:11.000000),832276902215823360,0,jonprice37
